,galaxy_id,flux_75,flux_25,vmed_75,vmed_25,W80_75,W80_25,mean_gauss,is_AGN
232,8725-12702,0.246519470267,0.0854752487223,94.9480831189,-77.875399313,271.365814702,94.9480830692,1.12980769231,0.0
233,8458-12702,0.466456960293,0.129609205217,13.178913788,-41.9329072995,225.239616618,153.354632591,1.14824797844,0.0
234,10001-12702,0.209760897149,0.107283032219,81.4696486138,-63.7979232744,246.805111826,171.325878598,1.11096938776,0.0
235,8456-12702,2.47915193797,0.323875142015,37.1405751304,-17.9712459571,227.635782753,207.268370612,1.20134550697,0.0
236,8715-12702,0.210445457257,0.0443305258391,128.793929765,17.3722045229,1211.86102239,90.4552715675,1.91304347826,0.0
237,8568-12702,1.20768038319,0.400130838823,41.9329073988,-33.5463258296,230.031948887,207.268370612,1.20603674541,0.0
238,8462-12702,0.608873102971,0.165437053586,16.7731629894,-31.1501596954,220.44728435,186.900958471,1.18206278027,0.0
239,8255-12702,0.301734403164,0.156231602179,51.5175719358,-14.3769967557,240.814696491,183.306709269,1.11959714645,0.0
240,8449-12702,0.647737908806,0.238331054431,67.0926518083,-25.1597443598,231.230031954,201.277955276,1.10291858679,0.0
241,8338-12702,0.233070803296,0.126261220113,131.789137433,-103.933706023,245.307507993,173.722044732,1.15106382979,0.0
242,8262-12702,0.711977044837,0.148782047079,88.6581470165,-31.749201229,224.041533551,177.316293934,1.1224137931,0.0
243,8450-12702,0.312083303848,0.134659478206,45.5271566002,-14.3769967557,224.041533551,172.523961665,1.18130577736,0.0
244,8454-12702,1.06059583368,0.2291740921,136.581469701,-83.8658146486,259.984025565,210.862619813,1.20993494973,0.0
245,8716-12702,1.34838019258,0.158493043876,26.3578275263,8.38658151952,211.761182113,184.804313103,1.1,0.0
246,8717-12702,0.322169749104,5.70530206274e-11,59.9041534056,-67.6916932425,106.03035144,1.19808306712,1.8,0.0
247,8239-12702,0.30854529926,0.163607635291,161.142172577,-97.0447283869,285.443290741,194.089456873,1.32712765957,0.0
248,8724-12702,0.120530447964,0.0386018442835,56.3099042043,-19.7683705578,168.630191697,55.710862621,1.27192982456,0.0
249,8714-12702,0.293632136349,0.13890215505,53.91373807,-21.5654951585,232.428115021,172.523961665,1.14186851211,0.0
250,8711-12702,0.654568489245,0.209650009,32.3482428619,-19.1693290242,214.456869014,188.099041538,1.14744232698,0.0
251,8712-12702,1.51152340818,0.342963579748,104.233226889,-52.7156549035,225.239616618,203.67412141,1.20699223085,0.0
252,8591-12702,0.98761034227,0.25459385218,62.3003195399,-81.4696485144,236.022364222,208.466453679,1.13848117422,0.0
253,8592-12702,0.437906767905,0.14994887588,35.9424920633,-9.58466448726,233.626198088,188.698083071,1.07868190989,0.0
254,8949-12702,1.57134608649,0.0399697250433,62.3003195399,-141.37380187,110.523162942,20.9664536746,1.38461538462,0.0
255,8600-12702,0.442483621242,0.1793215665,137.779552768,-106.03035139,253.993610229,200.079872209,1.18312655087,0.0
256,8934-12702,0.801195977575,0.213411594216,44.3290735331,-46.7252395679,476.837060713,309.70447285,1.15166949632,0.0
257,8333-12702,0.11937014509,0.0429327163632,67.3921725751,-65.8945686418,189.596645372,54.5127795539,1.4203539823,0.0
258,8978-12702,0.412465340415,0.180218004072,4.96880492023e-08,-217.152555866,379.792332277,216.853035149,1.6320754717,0.0
259,8979-12702,0.0911044758509,0.0235551758159,21.5654952578,-44.3290734337,106.329872207,31.1501597451,1.36690647482,0.0
260,8595-12702,0.440671082728,0.171041760359,91.0543131507,-65.8945686418,253.993610229,198.881789142,1.15408970976,0.0
261,8987-12702,0.6097990722,0.172534894211,71.8849840768,-21.5654951585,224.041533551,191.693290739,1.14459049545,0.0
262,8942-12702,0.258028313474,0.139902542559,101.837060755,-41.9329072995,242.012779558,170.127795531,1.1445035461,0.0
263,8943-12702,0.408953629,0.168642578309,71.8849840768,-16.77316289,222.843450484,182.108626202,1.14646725116,0.0
264,8948-12702,0.32625088727,0.0960837308475,70.6869010097,-38.3386580981,293.530351444,137.779552719,1.25637583893,0.0
265,8939-12702,0.148164767024,0.0425871764846,62.3003195399,-115.615015927,201.87699681,50.9185303525,1.4064516129,0.0
266,8946-12702,0.768428941097,0.110048198126,77.8753994124,-51.5175718364,387.579872213,139.576677319,1.19329896907,0.0
267,8945-12702,0.669632596553,0.262089186367,89.8562300836,-33.5463258296,227.635782753,198.881789142,1.13414185961,0.0
268,8980-12702,0.102962722493,0.0330667093081,153.354632641,46.7252396673,353.4345048,13.1789137383,1.84,0.0
269,8950-12702,0.0922765080033,0.0348980828951,8.38658151952,-105.431309857,50.319488819,17.9712460068,1.16216216216,0.0
270,8931-12702,0.543118890649,0.192223188781,33.546325929,-15.5750798229,227.635782753,189.297124605,1.12356101305,0.0
271,9029-12702,0.324215789774,0.157302785482,47.9233227344,-5.09185298557,291.13418531,180.910543135,1.15870307167,0.0
272,9042-12702,0.404101690723,0.190585834135,154.552715708,-64.6964855747,272.863418536,202.476038343,1.1323296355,0.0
273,9026-12702,0.684438295454,0.219433689198,79.0734824795,-45.5271565008,227.635782753,195.28753994,1.11301528485,0.0
274,9049-12702,0.242245139214,0.108294327941,146.166134238,-112.619808259,253.993610229,154.552715658,1.2568671121,0.0
275,9002-12702,1.74308294191,0.334200482997,83.865814748,21.5654952578,418.130990424,329.472843458,1.3285198556,0.0
276,8613-12702,0.406546981924,0.1717616058,82.9672524477,-40.7348242324,236.022364222,186.900958471,1.12478336222,0.0
277,9041-12702,0.465439901119,0.239822253316,98.5423323202,-76.6773162459,256.389776363,207.268370612,1.16169544741,0.0
278,8553-12702,0.743988512075,0.251429235111,-103.035143723,-233.626198038,391.773162948,221.645367417,1.35078277886,0.0
279,7495-12703,0.402496419622,0.192447277856,95.5471246524,-90.7547922846,228.83386582,188.099041538,1.15151515152,0.0
280,8341-12703,0.756783894644,0.115418616364,86.2619808822,13.178913788,202.476038343,176.118210866,1.11232604374,0.0
281,8329-12703,1.16803056503,0.17906399031,90.4552716172,-64.6964855747,207.268370612,186.900958471,1.15978695073,0.0
282,8319-12703,0.0680366276458,0.0484166678559,85.3634185819,-44.6285942005,120.407348245,63.1988817905,1.3,0.0
283,8243-12703,0.697736666896,0.0541828425731,99.4408946205,-323.482428072,109.624600641,17.3722044732,1.35483870968,0.0
284,8439-12703,0.266770992934,0.146121014676,112.619808359,-47.6238018683,239.616613424,183.606230036,1.13854748603,0.0
285,8326-12703,0.86075212931,0.221208357789,104.233226889,-64.6964855747,209.664536746,183.306709269,1.20741150442,0.0
286,8602-12703,0.0954640314653,0.0504172040251,108.426517624,19.1693291236,94.6485623024,44.3290734834,1.14285714286,0.0
287,8588-12703,0.237133249606,0.113760928211,39.5367412646,-0.299520717092,209.664536746,150.958466457,1.14179104478,0.0
288,8615-12703,0.151814950164,0.0530211209131,128.194888231,-26.3578274269,216.853035149,39.5367412149,1.26229508197,0.0
289,7991-12703,0.271366902899,0.131404602976,157.847444143,-38.3386580981,313.598242818,189.596645372,1.33691756272,0.0
290,7977-12703,0.356990509808,0.175371955761,218.051118265,-82.6677315815,252.795527162,182.108626202,1.28886554622,0.0
291,7975-12703,0.39739856358,0.179819620026,103.035143822,-41.9329072995,220.44728435,185.702875403,1.1662693683,0.0
292,7990-12703,1.08803506968,0.185420261421,46.7252396673,-38.3386580981,206.070287544,184.504792336,1.08520900322,0.0
293,8459-12703,0.553285306141,0.176001453825,59.6046326388,-79.0734823802,209.664536746,182.108626202,1.11001517451,0.0
294,8483-12703,0.400709520114,0.094141686508,57.5079872714,-40.7348242324,366.613418538,164.137380195,1.27096774194,0.0
295,8618-12703,0.594797438621,0.0987790084078,51.5175719358,-64.6964855747,307.90734825,192.891373806,1.15778251599,0.0
296,8261-12703,2.27942531813,0.216009897112,55.1118211372,16.7731629894,225.239616618,195.28753994,1.19961427194,0.0
297,8451-12703,0.698510985768,0.243989927659,73.0830671439,-39.5367411652,206.070287544,174.920127799,1.09287646528,0.0
298,8482-12703,0.443068142777,0.180096340473,81.4696486138,-59.9041533063,230.031948887,167.731629397,1.15842055186,0.0
299,8143-12703,0.87981709753,0.179111638498,68.2907348755,-31.1501596954,206.070287544,186.900958471,1.13893016345,0.0
300,8256-12703,0.160479268681,0.0795053982945,115.015974493,-58.7060702391,287.539936109,167.731629397,1.1977818854,0.0
301,8249-12703,0.209979757665,0.123140657489,94.9480831189,-74.2811501117,250.399361028,176.118210866,1.15077071291,0.0
302,8274-12703,0.157094939639,0.0880959514688,110.223642225,-63.1988817408,263.578274766,145.866613422,1.12142857143,0.0
303,8258-12703,0.443584300308,0.184771513579,167.43210868,-80.2715654473,232.428115021,189.297124605,1.16206896552,0.0
304,8252-12703,0.622861711559,0.158046826707,115.015974493,-73.0830670446,219.249201283,183.306709269,1.19374068554,0.0
305,8259-12703,1.16516075442,0.21780935367,73.0830671439,-65.8945686418,210.862619813,189.297124605,1.17002012072,0.0
306,8244-12703,0.574092421977,0.164828565416,44.3290735331,-21.5654951585,210.862619813,182.108626202,1.28383128295,0.0
307,8257-12703,0.50849061668,0.209059496539,116.21405756,-82.6677315815,231.230031954,192.891373806,1.158788774,0.0
308,8440-12703,0.653500391177,0.212137311024,76.3777955785,-52.7156549035,212.06070288,188.099041538,1.11814109742,0.0
309,8453-12703,0.20305379388,0.12170832808,146.166134238,-123.402555864,236.022364222,156.948881793,1.25072324012,0.0
310,8131-12703,0.3867636018,0.149219518738,75.4792332782,-85.0638977157,208.466453679,177.316293934,1.08925318761,0.0
311,8138-12703,0.353020692374,0.181059791595,181.509584718,-86.8610223164,321.086261988,231.829073487,1.22384428224,0.0
312,8081-12703,0.263873414092,0.107596818613,55.1118211372,-17.6717251903,268.071086268,155.750798725,1.140969163,0.0
313,8452-12703,0.243871269951,0.109936585577,126.996805164,-75.4792331788,236.022364222,150.958466457,1.1910397295,0.0
314,8132-12703,0.431743509138,0.156221128727,123.402555963,-68.2907347761,271.964856236,178.514377001,1.92940199336,0.0
315,8133-12703,0.0547477684191,0.0142221614287,53.91373807,-139.57667727,100.638977638,22.7635782753,1.34666666667,0.0
316,8134-12703,0.265874400699,0.122385744497,59.9041534056,-26.3578274269,221.645367417,177.316293934,1.14707552527,0.0
317,8137-12703,0.374467993114,0.19945467035,115.015974493,-57.507987172,216.853035149,183.306709269,1.11936936937,0.0
318,8247-12703,0.589319050098,0.149132650759,123.402555963,-91.0543130513,222.843450484,184.504792336,1.19780793319,0.0
319,8140-12703,0.305069726853,0.149181423535,103.035143822,-71.8849839774,245.607028759,190.495207672,1.11859548549,0.0
320,8626-12703,0.445573890942,0.136464872728,121.006389829,-139.876198036,252.795527162,173.722044732,1.25842044135,0.0
321,8135-12703,0.218197225336,0.103144083328,138.977635835,-73.0830670446,225.239616618,176.118210866,1.13593539704,0.0
322,8250-12703,0.789522274772,0.171771543842,28.7539936605,-15.5750798229,196.485623007,177.316293934,1.19379194631,0.0
323,8612-12703,1.36080777806,0.201506471046,82.0686901473,-37.140575031,202.476038343,179.712460068,1.18861681006,0.0
324,8616-12703,0.102446162148,0.0287825286971,16.1741214558,-250.399360978,136.281948885,26.9568690102,1.43697478992,0.0
325,8141-12703,0.296689719957,0.106726271431,155.750798775,-102.735622956,305.511182115,154.852236425,1.13903743316,0.0
326,8263-12703,2.33876137223,0.2685160845,-34.7444088968,-124.600638931,212.06070288,194.089456873,1.15801253357,0.0
327,8254-12703,1.73843588585,0.171848642821,86.2619808822,-62.3003194405,227.635782753,184.504792336,1.17512437811,0.0
328,8448-12703,0.301948503926,0.157308350396,146.166134238,-112.619808259,258.785942498,172.523961665,1.21742482652,0.0
329,8548-12703,0.379238364722,0.159017552961,55.1118211372,-31.1501596954,204.872204477,171.325878598,1.10243716679,0.0
330,8549-12703,0.382622300487,0.158462122737,63.498402607,-63.4984025076,203.67412141,171.325878598,1.09808342728,0.0
331,8465-12703,0.251133159494,0.128678357285,160.543131044,-85.0638977157,224.041533551,165.335463262,1.24812967581,0.0
332,8552-12703,0.167947177834,0.0985817655518,97.0447284863,-99.4408945212,248.003194894,150.958466457,1.2266065389,0.0
333,8325-12703,0.335363305297,0.149379937787,43.130990466,-116.214057461,274.36102237,181.210063902,1.17179023508,0.0
334,8481-12703,0.217823094332,0.1077423505,62.3003195399,-41.9329072995,310.303514384,160.543130994,1.20067453626,0.0
335,8555-12703,0.27402827126,0.149770750444,138.977635835,-147.364217206,228.83386582,165.335463262,1.18932655654,0.0
336,8485-12703,0.311613902681,0.112971515888,43.130990466,-62.3003194405,340.255591062,132.98722045,1.16266173752,0.0
337,8551-12703,0.180934450723,0.0813826875504,87.4600639494,-14.3769967557,206.669329078,101.837060705,1.12655086849,0.0
338,8484-12703,0.398991788423,0.164305158925,77.8753994124,-67.092651709,261.182108632,177.316293934,1.16355887054,0.0
339,8447-12703,0.349176526555,0.168920100069,67.0926518083,-32.3482427625,206.070287544,165.335463262,1.1335078534,0.0
340,8486-12703,1.07510732197,0.220007872969,97.0447284863,-23.9616612927,201.277955276,178.514377001,1.17296678121,0.0
341,8318-12703,0.284340906152,0.150553903138,151.257987273,-51.5175718364,245.607028759,172.523961665,1.15491651206,0.0
342,8466-12703,0.855838682583,0.177331958202,73.6821086775,-34.7444088968,201.277955276,176.118210866,1.14016736402,0.0
343,8464-12703,0.384827185365,0.144322175256,62.3003195399,-35.9424919639,202.476038343,167.132587863,1.06092715232,0.0
344,8320-12703,2.62725774188,0.345253642007,97.0447284863,-50.3194887693,207.268370612,189.297124605,1.22419685578,0.0
345,8312-12703,0.368689302549,0.154303005665,53.91373807,-32.3482427625,273.162939303,185.702875403,1.1037212985,0.0
346,8550-12703,0.262976129875,0.0978610122645,50.6190096355,11.6813099541,280.051916939,132.98722045,1.18947368421,0.0
347,8606-12703,0.541894065741,0.0399313356691,81.170127847,-121.305910496,227.036741219,27.8554313105,1.82126696833,0.0
348,8313-12703,0.27079635626,0.127958783891,49.1214058016,-43.1309903666,218.051118216,161.741214061,1.09625360231,0.0
349,8330-12703,0.28320105899,0.147058017844,98.2428115534,-52.7156549035,207.268370612,158.14696486,1.21439588689,0.0
350,8315-12703,0.191900994701,0.105885638426,182.108626252,-97.0447283869,233.626198088,150.958466457,1.24225352113,0.0
351,8604-12703,0.523884643859,0.108942354248,107.82747609,-21.5654951585,321.086261988,153.354632591,1.28744939271,0.0
352,8332-12703,0.219027051563,0.094000138602,100.638977688,8.38658151952,248.003194894,125.798722047,1.28491620112,0.0
353,7992-12703,2.80811435856,0.200389750866,51.5175719358,-29.9520766283,196.485623007,180.910543135,1.29120473023,0.0
354,8603-12703,0.300390814978,0.100989468837,60.2036741724,-99.740415288,260.882587865,124.301118214,1.23529411765,0.0
355,8601-12703,0.556335762744,0.0638105236195,470.846645427,-13.4784344554,504.09345049,56.0103833878,1.90978593272,0.0
356,7960-12703,0.267853432464,0.134857941755,85.0638978151,-31.1501596954,213.258785947,161.741214061,1.13781123335,0.0
357,8655-12703,0.573547303694,0.19065042065,74.2811502111,-64.6964855747,201.277955276,173.722044732,1.17297850563,0.0
358,8623-12703,0.542823886037,0.170386581241,118.610223694,-96.4456868534,219.249201283,182.108626202,1.19381443299,0.0
359,8156-12703,0.457385001932,0.138990071411,55.1118211372,-16.77316289,198.881789142,171.325878598,1.10436432638,0.0
360,8567-12703,0.401180561602,0.161036584489,26.3578275263,4.79233231816,207.268370612,170.127795531,1.12305168171,0.0
361,8086-12703,0.236567749052,0.0837659907392,44.3290735331,-45.5271565008,253.993610229,147.364217256,1.06334841629,0.0
362,8566-12703,0.245725380089,0.0681049609591,35.3434505297,-40.7348242324,233.027156555,94.6485623024,1.24064171123,0.0
363,8155-12703,0.395057201847,0.129366938947,56.3099042043,-35.9424919639,195.28753994,167.731629397,1.10648801128,0.0
364,8147-12703,0.738351451337,0.22425331503,98.2428115534,-32.3482427625,209.664536746,179.712460068,1.1325044405,0.0
365,8146-12703,0.461567211646,0.108660411625,76.6773163453,-17.9712459571,330.670926525,115.015974443,1.22302158273,0.0
366,8728-12703,1.15702189545,0.238043389492,208.466453728,-67.092651709,597.843450492,312.699680518,1.37677053824,0.0
367,8145-12703,1.10432899317,0.209698135208,70.6869010097,-40.7348242324,198.881789142,177.316293934,1.16077537058,0.0
368,8149-12703,0.925769570837,0.174013819668,128.194888231,-63.4984025076,218.051118216,178.514377001,1.15368196371,0.0
369,8713-12703,1.25350294817,0.35437046281,59.9041534056,-45.5271565008,206.070287544,188.099041538,1.10642439974,0.0
370,8084-12703,0.247563024791,0.0986659228735,111.421725292,-38.3386580981,285.742811508,164.137380195,1.16404494382,0.0
371,8726-12703,1.1401011011,0.247992620509,45.5271566002,-43.1309903666,204.872204477,184.504792336,1.14528462192,0.0
372,8719-12703,0.496256527092,0.0876736797715,61.4017572395,-98.5423322208,401.956869018,48.2228434515,1.18656716418,0.0
373,8461-12703,0.562999040294,0.181611932192,63.498402607,-33.5463258296,213.258785947,176.118210866,1.12188365651,0.0
374,8718-12703,0.627515273176,0.177910671704,58.7060703385,-20.3674120913,204.872204477,167.731629397,1.12610619469,0.0
375,8725-12703,0.344279782873,0.0675121912297,40.7348243317,-26.3578274269,313.897763585,55.1118210875,1.10303030303,0.0
376,10001-12703,0.581072990641,0.205623121177,125.798722097,-76.6773162459,209.664536746,177.316293934,1.17067108534,0.0
377,8456-12703,0.640793453786,0.223000892316,81.4696486138,-71.8849839774,213.258785947,182.108626202,1.0989859971,0.0
378,8715-12703,0.114217307656,0.0279759295379,72.4840256104,-130.890575033,111.421725242,27.8554313105,1.43333333333,0.0
