,galaxy_id,is_AGN,flux_75,flux_25,vmed_75,vmed_25,W80_75,W80_25,mean_gauss
2038,8319-6104,0.0,1.20006649296,1.20006649296,44.7822614759,44.7822614759,386.663078214,386.663078214,1.32173913043
2039,8243-6104,0.0,3.12307041244,3.12307041244,69.5340286244,69.5340286244,583.116070903,583.116070903,1.60377358491
2040,8326-6104,0.0,0.110410105595,0.110410105595,-95.8466453198,-95.8466453198,306.154055956,306.154055956,1.46341463415
2041,8602-6104,0.0,2.01843635248,2.01843635248,1.24942953397,1.24942953397,245.769625747,245.769625747,1.42857142857
2042,8615-6104,0.0,1.56821048453,1.56821048453,47.2978175187,47.2978175187,276.203856967,276.203856967,1.41767068273
2043,7991-6104,0.0,54.9076877582,54.9076877582,11.0751369737,11.0751369737,288.855688048,288.855688048,1.41369047619
2044,7977-6104,0.0,1.69898420806,1.69898420806,0.971173445004,0.971173445004,382.660470528,382.660470528,1.35606060606
2045,7975-6104,0.0,0.310171526793,0.310171526793,27.3556644151,27.3556644151,300.393025557,300.393025557,1.22379603399
2046,7990-6104,0.0,1.54216285678,1.54216285678,36.4172907772,36.4172907772,226.393354556,226.393354556,1.24122527122
2047,8459-6104,0.0,3.06110469161,3.06110469161,11.5415335963,11.5415335963,341.773162947,341.773162947,1.26666666667
2048,8483-6104,0.0,1.81137775129,1.81137775129,-12.1651510934,-12.1651510934,286.710493985,286.710493985,2.0
2049,8618-6104,0.0,0.550870366972,0.550870366972,75.9422605505,75.9422605505,355.99273048,355.99273048,1.34782608696
2050,8317-6104,0.0,0.480714335892,0.480714335892,17.8394569191,17.8394569191,198.681538115,198.681538115,1.13571428571
2051,8451-6104,0.0,4.49031816178,4.49031816178,12.061085089,12.061085089,506.731812843,506.731812843,1.4019138756
2052,8482-6104,0.0,9.20207392435,9.20207392435,48.0837802881,48.0837802881,381.503879515,381.503879515,1.36607142857
2053,8082-6104,0.0,0.946456939389,0.946456939389,17.7098461146,17.7098461146,479.05896022,479.05896022,1.41818181818
2054,8143-6104,0.0,0.364251197563,0.364251197563,22.9269532886,22.9269532886,324.360168123,324.360168123,1.37165775401
2055,8256-6104,0.0,1.41475304826,1.41475304826,1.98751769592,1.98751769592,462.97397034,462.97397034,1.41085271318
2056,8249-6104,0.0,0.668120753235,0.668120753235,54.2160067338,54.2160067338,349.02138231,349.02138231,1.45412844037
2057,8274-6104,0.0,1.6014125568,1.6014125568,15.5628128601,15.5628128601,409.515423795,409.515423795,1.31058020478
2058,8258-6104,0.0,0.591845620551,0.591845620551,-29.5318066519,-29.5318066519,479.60958802,479.60958802,1.49738219895
2059,8252-6104,0.0,0.71912429503,0.71912429503,29.3156965619,29.3156965619,241.798488278,241.798488278,1.40921409214
2060,8259-6104,0.0,0.417984528146,0.417984528146,-0.173716391288,-0.173716391288,210.647435576,210.647435576,1.14312441534
2061,8244-6104,0.0,0.320239404415,0.320239404415,76.2323140632,76.2323140632,309.995435881,309.995435881,1.4
2062,8257-6104,0.0,0.478623475716,0.478623475716,12.9126731064,12.9126731064,199.121405755,199.121405755,1.64444444444
2063,8440-6104,0.0,0.819653826417,0.819653826417,-14.0644533469,-14.0644533469,337.53993611,337.53993611,1.31884057971
2064,8453-6104,0.0,0.854528323724,0.854528323724,-3.00874527988,-3.00874527988,229.615665787,229.615665787,1.27966101695
2065,8611-6104,0.0,4.24665650097,4.24665650097,29.0933031639,29.0933031639,200.348446181,200.348446181,1.33487084871
2066,8083-6104,0.0,4.10181230466,4.10181230466,68.9213049108,68.9213049108,153.732974612,153.732974612,1.21052631579
2067,8138-6104,0.0,0.902401866321,0.902401866321,8.23753769299,8.23753769299,224.993121059,224.993121059,1.13397129187
2068,8081-6104,0.0,0.501683217969,0.501683217969,61.1601148818,61.1601148818,328.65675789,328.65675789,1.35265700483
2069,8452-6104,0.0,0.234040784875,0.234040784875,6.81180055553,6.81180055553,212.1121543,212.1121543,1.13957055215
2070,8132-6104,0.0,23.1679434765,23.1679434765,-29.030474269,-29.030474269,355.584910305,355.584910305,1.41025641026
2071,8133-6104,0.0,0.358420113779,0.358420113779,19.099537877,19.099537877,535.217438518,535.217438518,1.33980582524
2072,8134-6104,0.0,1.10921099396,1.10921099396,-2.05562567787,-2.05562567787,212.788221022,212.788221022,1.18087855297
2073,8137-6104,0.0,1.09533508952,1.09533508952,18.007551604,18.007551604,832.667731648,832.667731648,2.0
2074,8247-6104,0.0,0.573783887636,0.573783887636,0.97897843138,0.97897843138,393.069143853,393.069143853,1.46303501946
2075,8140-6104,0.0,0.688388199339,0.688388199339,44.9078876902,44.9078876902,254.818264808,254.818264808,1.31168831169
2076,8626-6104,0.0,2.25830224336,2.25830224336,43.7300319995,43.7300319995,234.005823246,234.005823246,1.27906976744
2077,8135-6104,0.0,0.520621075353,0.520621075353,-6.89323617535,-6.89323617535,322.908938123,322.908938123,1.47867298578
2078,8612-6104,0.0,0.504953483578,0.504953483578,17.936519011,17.936519011,284.307579275,284.307579275,1.14645308924
2079,8616-6104,0.0,1.96236820817,1.96236820817,18.2004613056,18.2004613056,242.937345269,242.937345269,1.23311897106
2080,8141-6104,0.0,8.01529287238,8.01529287238,62.115999068,62.115999068,354.448267395,354.448267395,2.0
2081,8253-6104,0.0,0.386666326849,0.386666326849,29.1519583157,29.1519583157,316.314875228,316.314875228,1.38111888112
2082,8263-6104,0.0,0.649237856942,0.649237856942,21.823645753,21.823645753,297.029724822,297.029724822,1.30570902394
2083,8254-6104,0.0,0.862233358065,0.862233358065,37.7323992961,37.7323992961,159.229570041,159.229570041,1.22289156627
2084,8448-6104,0.0,1.6867556137,1.6867556137,38.1477803074,38.1477803074,218.363379618,218.363379618,1.18252126837
2085,8549-6104,0.0,2.83127382943,2.83127382943,9.69627640075,9.69627640075,278.848166084,278.848166084,1.17030567686
2086,8465-6104,0.0,0.354283985447,0.354283985447,44.194289188,44.194289188,246.850039941,246.850039941,1.3625
2087,8552-6104,0.0,0.14140152812,0.14140152812,-14.0175718356,-14.0175718356,274.600638984,274.600638984,1.25
2088,8325-6104,0.0,0.562100653453,0.562100653453,-71.1361820605,-71.1361820605,406.861521574,406.861521574,1.40625
2089,8481-6104,0.0,,,,,,,
2090,8555-6104,0.0,6.94952141728,6.94952141728,9.26456605726,9.26456605726,480.458746931,480.458746931,1.51145038168
2091,8485-6104,0.0,0.0484046842195,0.0484046842195,31.3997604338,31.3997604338,120.007987223,120.007987223,1.45833333333
2092,8551-6104,0.0,1.33678966165,1.33678966165,-10.3696154623,-10.3696154623,269.429258021,269.429258021,1.46551724138
2093,8484-6104,0.0,1.73586651955,1.73586651955,18.1367171518,18.1367171518,204.607269882,204.607269882,1.11698113208
2094,8447-6104,0.0,0.218791447199,0.218791447199,-1.53088386941,-1.53088386941,474.57401492,474.57401492,1.69444444444
2095,8486-6104,0.0,0.349370053583,0.349370053583,14.5766773663,14.5766773663,269.768370613,269.768370613,1.16666666667
2096,8318-6104,0.0,0.179004658119,0.179004658119,67.4397287971,67.4397287971,210.852607977,210.852607977,1.01949860724
2097,8466-6104,0.0,1.05010133481,1.05010133481,138.285365984,138.285365984,143.240351864,143.240351864,1.77069536424
2098,8554-6104,0.0,0.998487380413,0.998487380413,-27.9513369251,-27.9513369251,367.593131785,367.593131785,1.33004926108
2099,8464-6104,0.0,0.160031283246,0.160031283246,30.1435511904,30.1435511904,232.261258703,232.261258703,1.07534246575
2100,8320-6104,0.0,1.39759720437,1.39759720437,10.0050106264,10.0050106264,212.924639902,212.924639902,1.23524656427
2101,8312-6104,0.0,0.698396033163,0.698396033163,6.58187411462,6.58187411462,186.703805561,186.703805561,1.25949367089
2102,8335-6104,0.0,1.73565256551,1.73565256551,24.4640833234,24.4640833234,293.968360307,293.968360307,1.13440860215
2103,8606-6104,0.0,0.144150866913,0.144150866913,55.3780618187,55.3780618187,46.8583599584,46.8583599584,1.0
2104,7957-6104,0.0,16.874289005,16.874289005,-6.1077617781,-6.1077617781,210.140487553,210.140487553,1.39794520548
2105,8313-6104,0.0,3.41407043434,3.41407043434,18.8880224575,18.8880224575,206.839327351,206.839327351,1.31587837838
2106,7962-6104,0.0,0.832105052029,0.832105052029,23.1430266094,23.1430266094,233.661598511,233.661598511,1.21329639889
2107,8330-6104,0.0,9.04436938668,9.04436938668,15.9078807742,15.9078807742,222.477369547,222.477369547,1.36111111111
2108,8315-6104,0.0,0.189205033875,0.189205033875,12.4528028382,12.4528028382,419.982573346,419.982573346,1.39393939394
2109,8604-6104,0.0,0.463797486027,0.463797486027,-29.9907244692,-29.9907244692,304.699577457,304.699577457,1.16129032258
2110,8601-6104,0.0,1.52111461527,1.52111461527,16.1520166022,16.1520166022,294.120551036,294.120551036,1.37822878229
2111,7960-6104,0.0,4.92044263362,4.92044263362,45.500532532,45.500532532,184.145367416,184.145367416,1.2
2112,8655-6104,0.0,0.0897776360855,0.0897776360855,32.0663409638,32.0663409638,196.485623007,196.485623007,1.41176470588
2113,8623-6104,0.0,0.715272698651,0.715272698651,89.1387059231,89.1387059231,289.569883214,289.569883214,1.56293222683
2114,8156-6104,0.0,0.180415566661,0.180415566661,34.9812393699,34.9812393699,233.013225356,233.013225356,1.12790697674
2115,8567-6104,0.0,2.43961649456,2.43961649456,47.8734026066,47.8734026066,166.109225243,166.109225243,1.3125
2116,8077-6104,0.0,1.1184211863,1.1184211863,8.71771735198,8.71771735198,237.683160274,237.683160274,1.17815741306
2117,8078-6104,0.0,0.83532757451,0.83532757451,26.6918385632,26.6918385632,337.146020919,337.146020919,1.21818181818
2118,8086-6104,0.0,0.454422235048,0.454422235048,28.0207270531,28.0207270531,267.038298894,267.038298894,1.17219917012
2119,8566-6104,0.0,4.86032837176,4.86032837176,100.773972963,100.773972963,412.579309733,412.579309733,1.64788732394
2120,8155-6104,0.0,0.341312074188,0.341312074188,13.17755233,13.17755233,215.717579151,215.717579151,1.14090909091
2121,8147-6104,0.0,0.978615417699,0.978615417699,4.39698209515,4.39698209515,204.298087197,204.298087197,1.07604017217
2122,8146-6104,0.0,0.194788000462,0.194788000462,-24.8402555419,-24.8402555419,344.666994355,344.666994355,1.3641025641
2123,8728-6104,0.0,0.824995991916,0.824995991916,7.32380557497,7.32380557497,194.67373763,194.67373763,1.13963039014
2124,8145-6104,0.0,1.0011656545,1.0011656545,17.6027833724,17.6027833724,212.628459846,212.628459846,1.13152804642
2125,8149-6104,0.0,0.807984756975,0.807984756975,3.63535994452,3.63535994452,200.176188691,200.176188691,1.07549019608
2126,8713-6104,0.0,0.705549047556,0.705549047556,21.2699297473,21.2699297473,240.91825229,240.91825229,1.25450180072
2127,8084-6104,0.0,0.685234713154,0.685234713154,1.14636730096,1.14636730096,284.971383921,284.971383921,1.41007194245
2128,8726-6104,0.0,0.102993366328,0.102993366328,50.6841228456,50.6841228456,370.780663989,370.780663989,1.34782608696
2129,8719-6104,0.0,0.601002015008,0.601002015008,16.9060595985,16.9060595985,218.413563513,218.413563513,1.14957983193
2130,8461-6104,0.0,0.666919841389,0.666919841389,20.9664537243,20.9664537243,65.5133604429,65.5133604429,1.31818181818
2131,8718-6104,0.0,0.953351116862,0.953351116862,11.2438803451,11.2438803451,261.940607264,261.940607264,1.20143884892
2132,8721-6104,0.0,0.492575332282,0.492575332282,6.78590373754,6.78590373754,421.895008481,421.895008481,1.32388663968
2133,8725-6104,0.0,0.196694881474,0.196694881474,-45.8424415185,-45.8424415185,203.611064407,203.611064407,1.57894736842
2134,8458-6104,0.0,1.66485141823,1.66485141823,18.5235826569,18.5235826569,230.85233119,230.85233119,1.16949152542
2135,10001-6104,0.0,0.942245386946,0.942245386946,31.9657223646,31.9657223646,574.188527285,574.188527285,1.38554216867
2136,8456-6104,0.0,3.13435587803,3.13435587803,-93.1509584188,-93.1509584188,110.779895028,110.779895028,1.40476190476
2137,8715-6104,0.0,48.5917140867,48.5917140867,29.7849023462,29.7849023462,444.962478649,444.962478649,1.44186046512
2138,8455-6104,0.0,12.0039874307,12.0039874307,-34.1453673632,-34.1453673632,123.973071659,123.973071659,1.40476190476
2139,8568-6104,0.0,0.506810875541,0.506810875541,33.4735988419,33.4735988419,295.980105958,295.980105958,1.25239616613
2140,8462-6104,0.0,0.537755285713,0.537755285713,4.40605930095,4.40605930095,207.442405707,207.442405707,1.19663418955
2141,8255-6104,0.0,2.21676694574,2.21676694574,3.5702875897,3.5702875897,613.789936116,613.789936116,1.42
2142,8338-6104,0.0,1.94371212221,1.94371212221,15.1961808604,15.1961808604,214.484386823,214.484386823,1.24558303887
2143,8262-6104,0.0,0.552186796895,0.552186796895,1.06571699891,1.06571699891,278.257337841,278.257337841,1.27195467422
2144,8450-6104,0.0,0.840874895935,0.840874895935,21.8778359796,21.8778359796,335.728981497,335.728981497,1.30350194553
2145,8454-6104,0.0,0.501948172926,0.501948172926,21.3690514632,21.3690514632,295.322994437,295.322994437,1.24625935162
2146,8716-6104,0.0,1.8572410874,1.8572410874,92.4569469854,92.4569469854,322.751889667,322.751889667,1.48780487805
2147,8717-6104,0.0,0.15414286669,0.15414286669,-7.15777827438,-7.15777827438,314.389284843,314.389284843,2.0
2148,8239-6104,0.0,0.0968074324784,0.0968074324784,12.4258330029,12.4258330029,162.186216343,162.186216343,1.22857142857
2149,8724-6104,0.0,0.356758655555,0.356758655555,59.0903611336,59.0903611336,308.901983249,308.901983249,1.62264150943
2150,8714-6104,0.0,1.48245630109,1.48245630109,15.4183462172,15.4183462172,200.40927864,200.40927864,1.09312638581
2151,8711-6104,0.0,0.101536864088,0.101536864088,2.73162944272,2.73162944272,389.424920136,389.424920136,1.44
2152,8241-6104,0.0,0.0678515812874,0.0678515812874,-10.9236985035,-10.9236985035,161.10693479,161.10693479,1.32352941176
2153,8720-6104,0.0,0.936072210266,0.936072210266,-18.871716033,-18.871716033,213.277863703,213.277863703,1.27070063694
2154,8591-6104,0.0,2.43221789529,2.43221789529,6.96317090308,6.96317090308,242.529384183,242.529384183,1.17087155963
2155,8949-6104,0.0,0.964041361554,0.964041361554,7.34824286135,7.34824286135,158.173588928,158.173588928,1.28888888889
2156,8952-6104,0.0,57.4127425371,57.4127425371,7.11562235343,7.11562235343,222.345706728,222.345706728,1.22141119221
2157,8600-6104,0.0,1.11664906296,1.11664906296,19.7825738734,19.7825738734,217.367692868,217.367692868,1.1980474198
2158,8934-6104,0.0,0.101319728693,0.101319728693,-31.2250398871,-31.2250398871,121.680311504,121.680311504,1.3125
2159,8333-6104,0.0,0.190650595497,0.190650595497,-7.78753988658,-7.78753988658,350.182565046,350.182565046,1.78571428571
2160,8547-6104,0.0,0.43947895258,0.43947895258,15.7852149104,15.7852149104,256.15455063,256.15455063,1.1780104712
2161,8979-6104,0.0,0.180200334509,0.180200334509,23.6981589453,23.6981589453,211.091999641,211.091999641,1.1503164557
2162,8595-6104,0.0,1.83503366076,1.83503366076,-5.44513388997,-5.44513388997,266.105001235,266.105001235,1.64102564103
2163,8987-6104,0.0,0.65540364318,0.65540364318,-20.461145475,-20.461145475,364.389380981,364.389380981,1.14509246088
2164,8942-6104,0.0,0.56370735522,0.56370735522,-2.62096631889,-2.62096631889,302.629651839,302.629651839,1.19829424307
2165,8943-6104,0.0,2.21286183885,2.21286183885,-97.3949372835,-97.3949372835,505.074957003,505.074957003,1.95384615385
2166,8948-6104,0.0,0.965625087064,0.965625087064,-245.842855254,-245.842855254,261.75798863,261.75798863,1.84622144112
2167,8939-6104,0.0,19.4247164351,19.4247164351,-3.71638383327,-3.71638383327,122.128865662,122.128865662,1.59708737864
2168,8946-6104,0.0,0.39935032547,0.39935032547,-20.7268370115,-20.7268370115,327.226437707,327.226437707,1.8625
2169,8947-6104,0.0,0.670584991169,0.670584991169,31.5495208171,31.5495208171,359.32507988,359.32507988,1.75
2170,8945-6104,0.0,0.467450551573,0.467450551573,22.6987408884,22.6987408884,336.103176102,336.103176102,1.19294117647
2171,8980-6104,0.0,0.616393546545,0.616393546545,0.375916801517,0.375916801517,285.689455582,285.689455582,1.34210526316
2172,8597-6104,0.0,0.587586833277,0.587586833277,3.45329830197,3.45329830197,225.679612149,225.679612149,1.10651828299
2173,8950-6104,0.0,0.311477799158,0.311477799158,-57.6577475554,-57.6577475554,81.5445287558,81.5445287558,1.125
2174,8931-6104,0.0,0.152701409241,0.152701409241,24.1062576243,24.1062576243,179.154731743,179.154731743,1.08620689655
2175,9042-6104,0.0,1.07141853641,1.07141853641,-79.5047922843,-79.5047922843,372.17252397,372.17252397,1.86
2176,9026-6104,0.0,1.09966715172,1.09966715172,22.974536473,22.974536473,332.509844721,332.509844721,1.29568106312
2177,9002-6104,0.0,0.283164274891,0.283164274891,109.42492018,109.42492018,274.760383393,274.760383393,1.33333333333
2178,8613-6104,0.0,2.66958698932,2.66958698932,-30.324084156,-30.324084156,370.431966396,370.431966396,1.26940639269
2179,9041-6104,0.0,1.00088041605,1.00088041605,11.6872606978,11.6872606978,244.990796188,244.990796188,1.23399558499
2180,8553-6104,0.0,6.06657615347,6.06657615347,25.9320624694,25.9320624694,331.819502027,331.819502027,1.5041322314
2181,7443-9101,0.0,0.908728166843,0.908728166843,29.0083855611,29.0083855611,232.674155672,232.674155672,1.46702412869
2182,7495-9101,0.0,0.671855295317,0.671855295317,3.25801303543,3.25801303543,194.468205714,194.468205714,1.2
2183,7815-9101,0.0,0.399831936892,0.399831936892,27.6539837648,27.6539837648,190.633923779,190.633923779,1.11946902655
2184,8341-9101,0.0,0.888496666637,0.888496666637,41.4147448623,41.4147448623,241.983918173,241.983918173,1.26946778711
2185,8319-9101,0.0,0.872128763658,0.872128763658,13.7553716471,13.7553716471,270.926007212,270.926007212,1.23706070288
2186,8243-9101,0.0,2.05594592274,2.05594592274,-1.01505814401,-1.01505814401,199.471286433,199.471286433,1.29522024367
2187,8439-9101,0.0,0.412058669833,0.412058669833,30.6945837311,30.6945837311,187.800399131,187.800399131,1.13587487781
2188,8326-9101,0.0,0.516720724705,0.516720724705,34.2651757693,34.2651757693,749.904153371,749.904153371,1.96
2189,8602-9101,0.0,0.891925969359,0.891925969359,18.6165269711,18.6165269711,208.410552337,208.410552337,1.1935483871
2190,8588-9101,0.0,1.46650946354,1.46650946354,19.2224259868,19.2224259868,275.267753419,275.267753419,1.13636363636
2191,8615-9101,0.0,0.466249570842,0.466249570842,17.1209059204,17.1209059204,250.016300455,250.016300455,1.13378684807
2192,7991-9101,0.0,0.199624369184,0.199624369184,26.0320463619,26.0320463619,196.105037535,196.105037535,1.1499364676
2193,7977-9101,0.0,1.01906017164,1.01906017164,-48.5134800781,-48.5134800781,240.301957551,240.301957551,1.26271186441
2194,7975-9101,0.0,0.618398707436,0.618398707436,14.2475186577,14.2475186577,212.675314577,212.675314577,1.24441404469
2195,8459-9101,0.0,1.1206606607,1.1206606607,7.33732199693,7.33732199693,191.305707119,191.305707119,1.22252010724
2196,8483-9101,0.0,0.445114443502,0.445114443502,24.5680985001,24.5680985001,267.53120933,267.53120933,1.18827160494
2197,8618-9101,0.0,1.15761429554,1.15761429554,38.2941348403,38.2941348403,202.901034026,202.901034026,1.15878378378
2198,8317-9101,0.0,0.494601757955,0.494601757955,28.2439988414,28.2439988414,219.35241452,219.35241452,1.13344594595
2199,8261-9101,0.0,1.95404324519,1.95404324519,12.4068158114,12.4068158114,291.941782044,291.941782044,1.19259259259
2200,8451-9101,0.0,9.88981463444,9.88981463444,-9.18530346489,-9.18530346489,174.175864076,174.175864076,1.25757575758
2201,8482-9101,0.0,1.92011774035,1.92011774035,17.1505810984,17.1505810984,238.014780752,238.014780752,1.2967032967
2202,8082-9101,0.0,0.288336277654,0.288336277654,24.8075211313,24.8075211313,189.824804906,189.824804906,1.14863387978
2203,8143-9101,0.0,0.714363728192,0.714363728192,25.9479963648,25.9479963648,228.00822056,228.00822056,1.15980024969
2204,8256-9101,0.0,1.19106712272,1.19106712272,-34.5024882774,-34.5024882774,216.300073733,216.300073733,1.34615384615
2205,8249-9101,0.0,2.24164232109,2.24164232109,25.4259851408,25.4259851408,271.908280091,271.908280091,1.41666666667
2206,8274-9101,0.0,0.584028479061,0.584028479061,-10.8363930648,-10.8363930648,179.390587005,179.390587005,1.29850746269
2207,8259-9101,0.0,1.7087327482,1.7087327482,17.4764004157,17.4764004157,196.229036379,196.229036379,1.24419263456
2208,8244-9101,0.0,0.241580502654,0.241580502654,16.296170666,16.296170666,224.01432258,224.01432258,1.10287241149
2209,8257-9101,0.0,0.501156819826,0.501156819826,22.3091330236,22.3091330236,212.004930048,212.004930048,1.14568965517
2210,8440-9101,0.0,2.68037415647,2.68037415647,16.9084946315,16.9084946315,321.20567226,321.20567226,1.40199335548
2211,8453-9101,0.0,0.979755307545,0.979755307545,-0.389224906127,-0.389224906127,189.305638901,189.305638901,1.13604060914
2212,8611-9101,0.0,0.266978293929,0.266978293929,25.9497115405,25.9497115405,194.31775938,194.31775938,1.10118043845
2213,8131-9101,0.0,5.88368237817,5.88368237817,37.9353375049,37.9353375049,237.982966635,237.982966635,1.35694050992
2214,8138-9101,0.0,0.60268808642,0.60268808642,5.84488755632,5.84488755632,223.011311792,223.011311792,1.22128683103
2215,8452-9101,0.0,8.33170804432,8.33170804432,-38.8287829892,-38.8287829892,183.715146678,183.715146678,1.31818181818
2216,8132-9101,0.0,0.354292868184,0.354292868184,23.1895634155,23.1895634155,227.403111548,227.403111548,1.14879227053
2217,8134-9101,0.0,0.712853389614,0.712853389614,40.1710205354,40.1710205354,116.619291489,116.619291489,1.72058823529
2218,8137-9101,0.0,0.332425608873,0.332425608873,102.858154278,102.858154278,214.987837646,214.987837646,1.89772727273
2219,8247-9101,0.0,0.477802443348,0.477802443348,0.209324936677,0.209324936677,210.578823572,210.578823572,1.11423771525
2220,8140-9101,0.0,0.376080464995,0.376080464995,24.2551869473,24.2551869473,201.395941038,201.395941038,1.15052041633
2221,8626-9101,0.0,0.482919533784,0.482919533784,16.1584468764,16.1584468764,218.296459458,218.296459458,1.07508532423
2222,8135-9101,0.0,0.226172677209,0.226172677209,-20.1277954779,-20.1277954779,455.336915491,455.336915491,1.6
2223,8250-9101,0.0,1.1997897957,1.1997897957,41.2949670644,41.2949670644,400.569478454,400.569478454,1.54978354978
2224,8612-9101,0.0,0.844122330299,0.844122330299,44.9458973756,44.9458973756,214.066769611,214.066769611,1.15677179963
2225,8141-9101,0.0,0.118424939136,0.118424939136,5.71086266962,5.71086266962,145.686900962,145.686900962,1.31666666667
2226,8253-9101,0.0,2.04655095638,2.04655095638,40.4926125925,40.4926125925,323.408899558,323.408899558,1.27797833935
2227,8263-9101,0.0,0.94232419102,0.94232419102,14.2186787355,14.2186787355,213.074794619,213.074794619,1.20714285714
2228,8254-9101,0.0,0.691980751043,0.691980751043,16.6871360091,16.6871360091,280.815144112,280.815144112,1.26619964974
2229,8448-9101,0.0,0.500766648717,0.500766648717,12.2120233127,12.2120233127,227.990527661,227.990527661,1.14921875
2230,8548-9101,0.0,3.1441995072,3.1441995072,-38.1888977147,-38.1888977147,102.406150162,102.406150162,1.275
2231,8549-9101,0.0,1.60284887394,1.60284887394,49.4421048044,49.4421048044,383.57416014,383.57416014,1.29292929293
2232,8325-9101,0.0,1.63200672533,1.63200672533,-19.2631880663,-19.2631880663,330.836560129,330.836560129,1.28571428571
2233,8481-9101,0.0,1.90441716915,1.90441716915,33.78814086,33.78814086,327.824105292,327.824105292,1.20183486239
2234,8555-9101,0.0,10.65709236,10.65709236,62.1505591565,62.1505591565,140.824680514,140.824680514,1.20833333333
2235,8485-9101,0.0,1.43491406287,1.43491406287,-49.2942061446,-49.2942061446,414.283300574,414.283300574,1.59615384615
2236,8551-9101,0.0,0.951621372832,0.951621372832,10.1500004585,10.1500004585,198.290407986,198.290407986,1.18286445013
2237,8484-9101,0.0,13.540010824,13.540010824,42.0230856942,42.0230856942,97.7146243451,97.7146243451,1.49462365591
2238,8447-9101,0.0,0.858735138725,0.858735138725,-8.38163066367,-8.38163066367,292.673870574,292.673870574,1.30165289256
2239,8486-9101,0.0,1.51391573833,1.51391573833,19.0221444716,19.0221444716,196.314888811,196.314888811,1.10810810811
2240,8318-9101,0.0,3.19589704787,3.19589704787,45.3833638981,45.3833638981,198.689686639,198.689686639,1.21015180266
2241,8466-9101,0.0,1.10840983546,1.10840983546,10.5634675057,10.5634675057,198.022352432,198.022352432,1.12546125461
2242,8554-9101,0.0,0.813059614421,0.813059614421,16.2072385175,16.2072385175,209.076813702,209.076813702,1.14135759272
2243,8464-9101,0.0,1.23923264109,1.23923264109,-0.320763324665,-0.320763324665,415.292978053,415.292978053,1.9609929078
2244,8320-9101,0.0,2.45752583221,2.45752583221,49.7014964233,49.7014964233,248.264010832,248.264010832,1.33512064343
2245,8312-9101,0.0,0.143035795033,0.143035795033,-36.5730619992,-36.5730619992,279.153354639,279.153354639,1.36842105263
2246,8550-9101,0.0,0.849222174747,0.849222174747,47.8708519432,47.8708519432,177.15888156,177.15888156,1.23722627737
2247,8335-9101,0.0,4.14142461071,4.14142461071,-64.1421486332,-64.1421486332,241.601497311,241.601497311,1.4776119403
2248,8606-9101,0.0,9.54192066351,9.54192066351,-17.7483467818,-17.7483467818,260.875622266,260.875622266,1.44186046512
2249,7957-9101,0.0,0.805745100806,0.805745100806,6.45503147667,6.45503147667,194.324375122,194.324375122,1.13834422658
2250,8313-9101,0.0,0.364029789416,0.364029789416,32.7371463081,32.7371463081,218.758484453,218.758484453,1.12994071146
2251,7962-9101,0.0,0.71780047349,0.71780047349,-1.7615650079,-1.7615650079,308.892074058,308.892074058,1.49315068493
2252,8330-9101,0.0,0.412100004594,0.412100004594,13.5656402801,13.5656402801,214.464559598,214.464559598,1.11279229711
2253,8315-9101,0.0,0.539936554297,0.539936554297,27.3353679393,27.3353679393,258.225644944,258.225644944,1.23383084577
2254,8604-9101,0.0,5.83183377361,5.83183377361,-36.2893054833,-36.2893054833,75.7629897444,75.7629897444,1.26315789474
2255,8332-9101,0.0,0.476109614509,0.476109614509,23.6947830083,23.6947830083,191.860448436,191.860448436,1.09461077844
2256,7992-9101,0.0,6.70222276938,6.70222276938,16.6575956846,16.6575956846,196.695552607,196.695552607,1.17433628319
2257,8603-9101,0.0,0.136599141996,0.136599141996,12.6114007562,12.6114007562,218.618631247,218.618631247,1.31578947368
2258,8601-9101,0.0,0.375698044335,0.375698044335,1.04125641396,1.04125641396,202.532568899,202.532568899,1.16590563166
2259,7960-9101,0.0,0.664900428779,0.664900428779,8.56537707928,8.56537707928,212.549716377,212.549716377,1.0943877551
2260,8655-9101,0.0,4.20098929332,4.20098929332,-18.3811164801,-18.3811164801,322.441987564,322.441987564,1.18421052632
2261,8623-9101,0.0,0.297812423967,0.297812423967,27.3545640947,27.3545640947,173.889119487,173.889119487,1.15613825983
2262,8567-9101,0.0,0.733273391519,0.733273391519,12.0773867575,12.0773867575,185.555085551,185.555085551,1.08305921053
2263,8077-9101,0.0,0.709637875947,0.709637875947,19.3134024038,19.3134024038,240.170158132,240.170158132,1.26160337553
2264,8078-9101,0.0,1.8104857274,1.8104857274,11.9848323343,11.9848323343,202.152707976,202.152707976,1.19772879092
2265,8086-9101,0.0,0.25085500815,0.25085500815,52.1105132501,52.1105132501,251.04232414,251.04232414,1.21792260692
2266,8155-9101,0.0,1.48549845638,1.48549845638,-21.8849839763,-21.8849839763,145.966453677,145.966453677,1.5
2267,8147-9101,0.0,0.824448547189,0.824448547189,11.389848042,11.389848042,205.831879759,205.831879759,1.13957399103
2268,8146-9101,0.0,0.706235610519,0.706235610519,13.1197491921,13.1197491921,190.263282456,190.263282456,1.11209876543
2269,8728-9101,0.0,0.4292604716,0.4292604716,1.59587494066,1.59587494066,194.60023099,194.60023099,1.10412573674
